score,Species,Country of Origin,Altitude (m),Variety,Processing Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Total Cup Points,Moisture (%),Color,altitude_group
81.17,Arabica,Philippines,1200.0,Typica,Natural / Dry,7.25,7.25,7.25,7.08,7.58,7.5,10.0,10.0,10.0,7.25,81.17,0.0,,Low
81.17,Arabica,"Tanzania, United Republic Of",1550.0,Bourbon,Washed / Wet,7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,10.0,7.33,81.17,0.12,Bluish-Green,Medium
81.17,Arabica,Malawi,995.0,Caturra,Washed / Wet,7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,10.0,7.25,81.17,0.12,Green,Low
81.17,Arabica,Costa Rica,1300.0,Catuai,Washed / Wet,7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,10.0,7.25,81.17,0.11,Green,Medium
81.17,Arabica,Brazil,,Catuai,Natural / Dry,7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,7.17,81.17,0.11,Green,
81.17,Arabica,Mexico,1800.0,Typica,Natural / Dry,7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,10.0,7.08,81.17,0.13,Green,High
81.17,Arabica,Guatemala,1450.0,Caturra,Washed / Wet,7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,10.0,7.25,81.17,0.12,Green,Medium
81.17,Arabica,Brazil,1000.0,Mundo Novo,Natural / Dry,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,10.0,7.08,81.17,0.12,Green,Low
81.17,Arabica,United States (Hawaii),,,,7.25,7.75,7.67,7.67,7.42,7.67,8.67,9.33,10.0,7.75,81.17,0.04,,
81.08,Arabica,Ethiopia,0.0,,Natural / Dry,7.42,7.33,7.17,7.33,7.42,7.17,10.0,10.0,10.0,7.25,81.08,0.11,,
81.08,Arabica,Brazil,695.0,Mundo Novo,Natural / Dry,7.58,7.42,7.5,7.25,7.75,7.58,9.33,10.0,9.33,7.33,81.08,0.11,Green,Low
81.08,Arabica,Nicaragua,50.5,Other,Washed / Wet,7.33,7.33,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.0,81.08,0.11,,Low
81.08,Arabica,United States,5600.0,Pache Comun,Natural / Dry,7.42,7.17,7.33,7.42,7.25,7.33,10.0,10.0,10.0,7.17,81.08,0.0,,
81.08,Arabica,"Tanzania, United Republic Of",1456.0,Other,Washed / Wet,7.42,7.33,7.33,7.25,7.25,7.33,10.0,10.0,10.0,7.17,81.08,0.13,Green,Medium
81.08,Arabica,Costa Rica,1500.0,Caturra,Washed / Wet,7.42,7.25,7.17,7.25,7.25,7.58,10.0,10.0,10.0,7.17,81.08,0.13,Green,Medium
81.08,Arabica,United States (Puerto Rico),2800.0,Other,Washed / Wet,7.67,7.75,7.67,7.58,7.58,7.67,6.67,10.0,10.0,8.5,81.08,0.0,Green,Very High
81.08,Arabica,Mexico,1650.0,Typica,Washed / Wet,7.25,7.42,7.33,7.33,7.17,7.33,10.0,10.0,10.0,7.25,81.08,0.13,,High
81.08,Arabica,Mexico,1300.0,Typica,Washed / Wet,7.33,7.25,7.33,7.42,7.25,7.42,10.0,10.0,10.0,7.08,81.08,0.12,Green,Medium
81.08,Arabica,Mexico,1642.0,Typica,Washed / Wet,7.33,7.33,7.25,7.42,7.25,7.25,10.0,10.0,10.0,7.25,81.08,0.11,Green,High
81.08,Arabica,Mexico,1200.0,Typica,Washed / Wet,7.42,7.33,7.25,7.42,7.17,7.25,10.0,10.0,10.0,7.25,81.08,0.1,Green,Low
81.08,Arabica,United States (Hawaii),,Hawaiian Kona,Washed / Wet,7.42,7.42,7.25,7.58,6.92,7.17,10.0,10.0,10.0,7.33,81.08,0.06,Blue-Green,
81.0,Arabica,Brazil,,Bourbon,Pulped natural / honey,7.25,7.25,7.17,7.5,7.33,7.17,10.0,10.0,10.0,7.33,81.00,0.11,Green,
81.0,Arabica,El Salvador,1450.0,Bourbon,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,10.0,7.25,81.00,0.0,Green,Medium
81.0,Arabica,Brazil,,Yellow Bourbon,Pulped natural / honey,7.33,7.17,7.17,7.67,7.33,7.17,10.0,10.0,10.0,7.17,81.00,0.11,Bluish-Green,
81.0,Arabica,Guatemala,3280.0,Bourbon,Washed / Wet,7.42,7.25,7.17,7.5,7.25,7.17,10.0,10.0,10.0,7.25,81.00,0.09,Green,
81.0,Arabica,Colombia,1600.0,Caturra,Washed / Wet,7.67,7.5,7.42,5.25,7.67,7.75,10.0,10.0,10.0,7.75,81.00,0.0,Green,Medium
81.0,Arabica,Guatemala,4000.0,Bourbon,Washed / Wet,7.5,7.25,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,81.00,0.11,Green,
81.0,Arabica,Taiwan,758.0,Typica,Washed / Wet,7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,10.0,7.33,81.00,0.12,Bluish-Green,Low
81.0,Arabica,Honduras,1350.0,Caturra,Natural / Dry,7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,10.0,7.33,81.00,0.12,Green,Medium
81.0,Arabica,Brazil,,Mundo Novo,Natural / Dry,7.67,7.75,7.83,7.75,7.83,7.75,10.0,6.67,10.0,7.75,81.00,0.12,Green,
81.0,Arabica,"Tanzania, United Republic Of",1525.0,Other,Washed / Wet,7.33,7.33,7.08,7.42,7.17,7.33,10.0,10.0,10.0,7.33,81.00,0.12,Green,Medium
81.0,Arabica,Uganda,1700.0,SL14,Natural / Dry,7.33,6.92,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.42,81.00,0.12,Green,High
81.0,Arabica,Taiwan,1100.0,Typica,Semi-washed / Semi-pulped,7.5,6.92,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.25,81.00,0.11,Green,Low
81.0,Arabica,Thailand,800.0,,Washed / Wet,7.33,7.42,7.25,7.42,7.25,7.17,10.0,10.0,10.0,7.17,81.00,0.0,Green,Low
81.0,Arabica,Mexico,950.0,Other,Washed / Wet,7.08,7.33,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.00,0.12,Green,Low
81.0,Arabica,Mexico,1100.0,Typica,Washed / Wet,7.58,7.67,7.5,7.67,7.58,7.5,8.0,10.0,10.0,7.5,81.00,0.0,Green,Low
80.92,Arabica,Taiwan,200.0,Other,Washed / Wet,7.33,7.17,7.25,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.92,0.0,Blue-Green,Low
80.92,Arabica,Guatemala,1901.0,Bourbon,Washed / Wet,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,7.5,80.92,0.1,Green,High
80.92,Arabica,Kenya,1600.0,SL28,Washed / Wet,7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,10.0,5.42,80.92,0.11,Green,Medium
80.92,Arabica,Mexico,1100.0,Bourbon,Washed / Wet,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,7.33,80.92,0.11,Green,Low
80.92,Arabica,Myanmar,3500.0,Other,Other,7.17,7.42,7.0,7.58,7.33,7.0,10.0,10.0,10.0,7.42,80.92,0.0,,
80.92,Arabica,United States (Hawaii),,Hawaiian Kona,Natural / Dry,7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,7.25,80.92,0.1,Bluish-Green,
80.92,Arabica,"Tanzania, United Republic Of",1700.0,Other,Washed / Wet,7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.25,80.92,0.12,Green,High
80.92,Arabica,Brazil,1200.0,Yellow Bourbon,Natural / Dry,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,7.25,80.92,0.12,Green,Low
80.92,Arabica,Taiwan,550.0,Typica,Washed / Wet,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,6.75,80.92,0.09,Green,Low
80.92,Arabica,Brazil,1100.0,Bourbon,Natural / Dry,7.17,7.42,7.17,7.25,7.25,7.33,10.0,10.0,10.0,7.33,80.92,0.1,,Low
80.92,Arabica,Nicaragua,,Caturra,Washed / Wet,7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,7.33,80.92,0.1,Green,
80.92,Arabica,Guatemala,5000.0,Pacas,Washed / Wet,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,7.08,80.92,0.12,Green,
80.92,Arabica,Taiwan,900.0,Typica,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,0.11,,Low
80.92,Arabica,Taiwan,688.0,Typica,Other,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,7.17,80.92,0.11,Green,Low
80.92,Arabica,Taiwan,300.0,Typica,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,0.11,Green,Low
80.92,Arabica,Mexico,1186.0,Typica,Washed / Wet,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,7.0,80.92,0.13,Green,Low
80.92,Arabica,Thailand,,Peaberry,,7.67,7.58,7.33,7.33,7.17,7.0,10.0,10.0,10.0,6.83,80.92,0.0,,
80.83,Arabica,Laos,1300.0,Catimor,Washed / Wet,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,7.33,80.83,0.0,Green,Medium
80.83,Arabica,Guatemala,1200.0,Caturra,Washed / Wet,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,7.08,80.83,0.11,Green,Low
80.83,Arabica,Mexico,1210.0,Catuai,Semi-washed / Semi-pulped,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,7.33,80.83,0.13,Green,Medium
80.83,Arabica,Mexico,1100.0,Typica,Washed / Wet,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.83,0.11,Green,Low
80.83,Arabica,Mexico,100.0,Bourbon,Washed / Wet,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.83,0.13,Green,Low
80.83,Arabica,United States (Hawaii),,Hawaiian Kona,Washed / Wet,7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,7.0,80.83,0.1,Blue-Green,
80.83,Arabica,Colombia,1800.0,,,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,7.33,80.83,0.01,,High
80.75,Arabica,Brazil,,,Natural / Dry,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,7.25,80.75,0.0,Green,
80.75,Arabica,Myanmar,3825.0,Catuai,Washed / Wet,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,7.17,80.75,0.0,Green,
80.75,Arabica,Guatemala,5600.0,Caturra,Washed / Wet,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,7.17,80.75,0.12,Green,
80.75,Arabica,Nicaragua,50.5,Other,Washed / Wet,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,7.25,80.75,0.12,Green,Low
80.75,Arabica,Honduras,1450.0,Caturra,Natural / Dry,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,7.08,80.75,0.11,Green,Medium
80.75,Arabica,Panama,1680.0,Caturra,Other,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,7.17,80.75,0.11,Green,High
80.75,Arabica,Honduras,1350.0,Catuai,Washed / Wet,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,7.17,80.75,0.09,Green,Medium
80.75,Arabica,Honduras,1450.0,Catuai,Natural / Dry,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,7.0,80.75,0.13,Green,Medium
80.75,Arabica,Costa Rica,1300.0,Caturra,Washed / Wet,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.75,0.11,Green,Medium
80.75,Arabica,Mexico,1200.0,Typica,Washed / Wet,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,7.5,80.75,0.11,Green,Low
80.75,Arabica,Haiti,1000.0,Typica,Washed / Wet,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,7.25,80.75,0.12,Green,Low
80.75,Arabica,United States (Hawaii),,Arusha,Natural / Dry,7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,6.92,80.75,0.13,Bluish-Green,
80.67,Arabica,Taiwan,,Typica,Other,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,7.33,80.67,0.0,Green,
80.67,Arabica,Indonesia,1350.0,Mandheling,Semi-washed / Semi-pulped,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,7.33,80.67,0.13,Blue-Green,Medium
80.67,Arabica,Guatemala,1500.0,Bourbon,Washed / Wet,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,7.0,80.67,0.11,Green,Medium
80.67,Arabica,Costa Rica,1850.0,Caturra,Washed / Wet,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,80.67,0.11,Blue-Green,High
80.67,Arabica,Malawi,995.0,Caturra,Washed / Wet,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.17,80.67,0.12,Bluish-Green,Low
80.67,Arabica,Mexico,1200.0,Typica,Washed / Wet,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,7.25,80.67,0.12,Green,Low
80.67,Arabica,Colombia,1550.0,Caturra,Natural / Dry,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,8.5,80.67,0.0,,Medium
80.67,Arabica,Guatemala,1550.0,Bourbon,Washed / Wet,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,7.33,80.67,0.12,Green,Medium
80.67,Arabica,Guatemala,,Bourbon,Washed / Wet,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,7.17,80.67,0.11,Green,
80.67,Arabica,Guatemala,,Bourbon,Washed / Wet,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,7.33,80.67,0.11,Green,
80.67,Arabica,Colombia,,,,7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,7.25,80.67,0.18,,
80.58,Arabica,Brazil,,,,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,7.42,80.58,0.11,Green,
80.58,Arabica,Nicaragua,,,,7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,7.33,80.58,0.11,Green,
80.58,Arabica,"Tanzania, United Republic Of",1400.0,Other,Washed / Wet,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.58,0.12,Bluish-Green,Medium
80.58,Arabica,Brazil,1200.0,Bourbon,Semi-washed / Semi-pulped,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,7.25,80.58,0.0,Green,Low
80.58,Arabica,Honduras,1400.0,Caturra,Washed / Wet,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,80.58,0.11,Green,Medium
80.58,Arabica,Guatemala,4540.0,Bourbon,Natural / Dry,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,7.25,80.58,0.11,Green,
80.58,Arabica,United States (Hawaii),,,,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,80.58,0.0,,
80.58,Arabica,Colombia,,,,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,7.33,80.58,0.0,,
80.5,Arabica,Taiwan,50.0,Other,Natural / Dry,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,80.50,0.0,Blue-Green,Low
80.5,Arabica,Guatemala,1500.0,Caturra,Washed / Wet,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.50,0.1,Green,Medium
80.5,Arabica,Honduras,1650.0,Catuai,Washed / Wet,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,80.50,0.11,Green,High
80.5,Arabica,Mauritius,280.0,,,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.50,0.12,Green,Low
80.5,Arabica,Brazil,1250.0,Yellow Bourbon,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,80.50,0.11,Green,Medium
80.5,Arabica,Myanmar,3800.0,Other,Washed / Wet,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.50,0.0,Green,
80.5,Arabica,Guatemala,4000.0,Other,Washed / Wet,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,80.50,0.11,Green,
80.5,Arabica,Brazil,1250.0,Yellow Bourbon,Semi-washed / Semi-pulped,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,7.42,80.50,0.1,,Medium
80.5,Arabica,United States (Hawaii),,Hawaiian Kona,Natural / Dry,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,80.50,0.11,Green,
80.5,Arabica,Guatemala,6100.0,Bourbon,Washed / Wet,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,6.67,80.50,0.12,Green,
80.5,Arabica,Mexico,1450.0,Typica,Washed / Wet,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.50,0.15,,Medium
80.42,Arabica,Honduras,1450.0,,,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.0,80.42,0.1,Green,Medium
80.42,Arabica,Taiwan,600.0,Typica,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,Green,Low
80.42,Arabica,El Salvador,225.5,Bourbon,Washed / Wet,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.0,Green,Low
80.42,Arabica,China,1700.0,Other,Washed / Wet,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,0.17,Green,High
80.42,Arabica,Taiwan,600.0,Typica,Washed / Wet,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.42,0.11,Green,Low
80.42,Arabica,Mexico,1050.0,Typica,Washed / Wet,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.1,Green,Low
80.42,Arabica,Mexico,1550.0,Caturra,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42,0.12,Green,Medium
80.33,Arabica,Burundi,1700.0,,,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,7.33,80.33,0.12,Green,High
80.33,Arabica,"Tanzania, United Republic Of",1700.0,Bourbon,Washed / Wet,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33,0.13,Green,High
80.33,Arabica,"Tanzania, United Republic Of",,Other,Washed / Wet,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33,0.12,Bluish-Green,
80.33,Arabica,Taiwan,600.0,Yellow Bourbon,Other,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33,0.11,Green,Low
80.33,Arabica,Guatemala,4300.0,Bourbon,Washed / Wet,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33,0.11,Green,
80.33,Arabica,Mexico,940.0,Typica,Semi-washed / Semi-pulped,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33,0.11,Green,Low
80.33,Arabica,United States (Hawaii),,Hawaiian Kona,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33,0.12,Green,
80.33,Arabica,Ethiopia,,,,7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,7.08,80.33,0.1,,
80.25,Arabica,Brazil,995.0,Catuai,Natural / Dry,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,0.11,Green,Low
80.25,Arabica,Honduras,1400.0,Caturra,Natural / Dry,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,0.1,Green,Medium
80.25,Arabica,Mexico,1600.0,Caturra,Washed / Wet,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,7.17,80.25,0.1,Green,Medium
80.25,Arabica,Myanmar,3000.0,Other,Natural / Dry,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,6.83,80.25,0.11,Green,Very High
80.25,Arabica,Myanmar,4287.0,Catuai,Natural / Dry,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,7.25,80.25,0.0,Green,
80.25,Arabica,Nicaragua,900.0,Caturra,Washed / Wet,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25,0.11,Green,Low
80.25,Arabica,United States (Hawaii),,Hawaiian Kona,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25,0.12,Green,
80.25,Arabica,Colombia,,Typica,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,0.1,Green,
80.25,Arabica,Taiwan,700.0,Typica,Semi-washed / Semi-pulped,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25,0.11,Green,Low
80.25,Arabica,Guatemala,1400.0,Caturra,Washed / Wet,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,7.25,80.25,0.11,Green,Medium
80.25,Arabica,Mexico,808.0,Caturra,Washed / Wet,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,7.17,80.25,0.11,,Low
80.17,Arabica,Vietnam,1550.0,Catimor,Other,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,7.25,80.17,0.0,,Medium
80.17,Arabica,Nicaragua,1187.5,Caturra,Washed / Wet,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,7.17,80.17,0.11,,Low
80.17,Arabica,Honduras,1400.0,Catuai,Washed / Wet,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17,0.11,Green,Medium
80.17,Arabica,Guatemala,4300.0,Bourbon,Washed / Wet,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.17,0.11,Green,
80.17,Arabica,Mexico,1250.0,Typica,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.17,0.11,Green,Medium
80.17,Arabica,Mexico,1550.0,Typica,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17,0.14,Green,Medium
80.17,Arabica,Mexico,1000.0,Bourbon,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7.0,80.17,0.12,Green,Low
80.17,Arabica,Guatemala,4300.0,Bourbon,Washed / Wet,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17,0.11,Green,
80.17,Arabica,United States (Hawaii),,,,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,7.42,80.17,0.05,,
80.08,Arabica,Brazil,1100.0,Bourbon,Pulped natural / honey,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,0.11,Green,Low
80.08,Arabica,Taiwan,850.0,Typica,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,0.07,Green,Low
80.08,Arabica,Nicaragua,,,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,7.08,80.08,0.1,Green,
80.08,Arabica,Taiwan,200.0,Typica,Other,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7.0,80.08,0.11,Green,Low
80.08,Arabica,Taiwan,150.0,Typica,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,7.0,80.08,0.11,Green,Low
80.08,Arabica,Taiwan,250.0,Typica,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7.0,80.08,0.11,Green,Low
80.08,Arabica,Mexico,1300.0,Typica,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,7.08,80.08,0.15,,Medium
80.08,Arabica,Mexico,1300.0,Typica,Washed / Wet,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,7.08,80.08,0.14,Green,Medium
80.0,Arabica,Nicaragua,1250.0,Caturra,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,7.0,80.00,0.1,Green,Medium
80.0,Arabica,Myanmar,3845.0,Other,Washed / Wet,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,6.92,80.00,0.0,Green,
80.0,Arabica,Mexico,,Typica,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,7.42,80.00,0.0,Green,
80.0,Arabica,Taiwan,250.0,Typica,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,7.0,80.00,0.11,Green,Low
80.0,Arabica,Thailand,800.0,,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,7.0,80.00,0.0,Green,Low
80.0,Arabica,Mexico,1250.0,Typica,Washed / Wet,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,7.25,80.00,0.12,Green,Medium
80.0,Arabica,Mexico,1100.0,Other,Washed / Wet,7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,10.0,7.17,80.00,0.11,Green,Low
80.0,Arabica,Ethiopia,,,,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,80.00,0.05,,
79.92,Arabica,Colombia,,,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,7.42,79.92,0.0,Green,
79.92,Arabica,United States (Hawaii),,Hawaiian Kona,Natural / Dry,7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,10.0,7.0,79.92,0.11,Green,
79.92,Arabica,Mexico,1300.0,Bourbon,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,7.17,79.92,0.12,Green,Medium
79.92,Arabica,Mexico,1100.0,Other,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,7.0,79.92,0.12,Green,Low
79.92,Arabica,Mexico,1100.0,Bourbon,Washed / Wet,7.5,7.17,7.0,7.17,7.25,7.08,10.0,10.0,10.0,6.75,79.92,0.0,,Low
79.92,Arabica,Mexico,1100.0,Catuai,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,7.33,79.92,0.11,Green,Low
79.92,Arabica,Mexico,1250.0,Typica,Natural / Dry,7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,10.0,7.25,79.92,0.12,Green,Medium
79.92,Arabica,Mexico,1250.0,Mundo Novo,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,7.0,79.92,0.11,Green,Medium
79.92,Arabica,United States (Hawaii),,,,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10.0,7.58,79.92,0.05,,
79.83,Arabica,Kenya,1500.0,SL34,Washed / Wet,7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,79.83,0.11,,Medium
